Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_SVM
FDP48,OUT035,1857.001218821194
FDG17,OUT035,1826.8166659147266
DRJ59,OUT017,1562.946537001368
FDY48,OUT027,1751.2029944541648
FDB02,OUT046,1880.096314751924
FDN10,OUT019,1780.6045934337405
NCD55,OUT035,1562.3185462591593
FDX34,OUT013,1791.2838394627113
FDZ38,OUT045,1858.7188714096694
DRF37,OUT049,1845.195896016306
DRL47,OUT019,1788.6482437106336
FDL27,OUT035,1725.2170687983541
NCP53,OUT035,1856.6254552885205
FDT03,OUT019,1881.0678437842728
FDJ28,OUT035,1891.0554937918298
FDF40,OUT018,1822.5811522099968
FDA32,OUT035,1835.9418614585434
NCP02,OUT017,1679.3584289410676
FDZ31,OUT045,1887.4435172769588
NCQ29,OUT013,1855.6279296296896
FDP57,OUT010,1744.5769053231654
FDL32,OUT027,1776.20474386935
DRB01,OUT035,1860.7046272602188
FDJ40,OUT046,1749.5770113466733
FDO24,OUT018,1842.9586968974622
FDO11,OUT018,1837.2242711621925
FDA56,OUT035,1790.1092538312407
FDF02,OUT045,1742.8551443606073
FDA10,OUT013,1794.4645221445044
NCI55,OUT017,1797.5282438640586
FDZ40,OUT010,1633.8319446642176
FDV08,OUT049,1635.8394363242799
FDN48,OUT013,1713.6535436286204
FDU57,OUT017,1835.4416656590993
DRF49,OUT013,1768.462980451299
FDS02,OUT035,1881.609743709416
FDS43,OUT046,1889.510337473157
FDT16,OUT013,1858.853872124012
FDX19,OUT027,1861.2744990220565
FDK15,OUT046,1737.6682531088034
DRA12,OUT049,1816.4136584257221
FDY35,OUT017,1615.5771925984384
NCU42,OUT013,1860.9570910354985
FDD26,OUT013,1874.6813024806684
FDR11,OUT018,1842.3409010546914
NCP53,OUT045,1857.2971095718933
FDP34,OUT045,1847.046963786526
NCV41,OUT019,1744.3275175649949
FDN20,OUT018,1823.79329176794
FDZ16,OUT018,1871.7250026554048
FDZ28,OUT049,1793.723379258178
NCL55,OUT013,1861.783765799904
NCJ17,OUT046,1715.5583446663722
FDT37,OUT046,1871.8919667227267
FDV51,OUT049,1853.211843344196
FDZ28,OUT035,1792.3115111479467
FDN27,OUT013,1788.1020752824916
FDS14,OUT019,1832.7960288326378
FDZ58,OUT045,1798.6019839762496
FDD46,OUT046,1817.3052185532001
FDJ03,OUT035,1584.8307556956972
FDU03,OUT010,1861.7890595677975
FDA33,OUT027,1844.8238564096391
NCW53,OUT035,1864.9111896902002
NCC55,OUT017,1596.9348146124125
FDP52,OUT019,1849.538729001999
FDE39,OUT049,1789.1868254395345
FDB44,OUT035,1825.588990382615
FDG59,OUT013,1606.7167047797261
FDI05,OUT013,1748.8000616943143
FDF59,OUT045,1795.6334242723378
FDM39,OUT019,1883.3880430808854
FDB14,OUT013,1733.6941675466403
NCS05,OUT019,1792.5979785249995
DRJ35,OUT045,1676.3266075377087
FDO31,OUT019,1700.4152374905102
FDA31,OUT046,1854.2038424086998
FDX40,OUT049,1563.3141310503306
FDW56,OUT045,1868.889827568359
FDH09,OUT018,1597.4845324677408
FDA52,OUT019,1882.6637210788028
FDF20,OUT019,1861.5660402007084
FDE40,OUT046,1675.9820688076122
NCU17,OUT046,1757.2152686904606
NCP14,OUT035,1753.4418598672505
FDN25,OUT027,1625.6074348567595
FDU39,OUT049,1694.6722857794744
NCM05,OUT017,1827.3474803708964
FDU07,OUT017,1842.4577672612356
FDF28,OUT049,1799.1545090951806
FDR57,OUT049,1816.999255787268
FDJ33,OUT013,1793.0267791700878
DRH23,OUT035,1629.8982405118975
FDQ52,OUT046,1846.0025169265461
DRK13,OUT035,1868.5447187431075
FDP09,OUT046,1819.729332661836
FDR08,OUT027,1756.6366206766672
FDV50,OUT045,1800.2804880775686
FDT13,OUT049,1889.8717447794909
FDJ27,OUT027,1752.7745471051965
FDH21,OUT046,1835.558035714613
FDW14,OUT027,1711.2517441494044
FDL52,OUT049,1654.9135720283584
FDW28,OUT017,1854.119736707375
FDL40,OUT049,1737.2775681513308
FDE24,OUT046,1821.585918829228
FDX35,OUT049,1824.3105580190518
FDP46,OUT017,1708.6463962771568
FDX56,OUT045,1816.6450132025866
FDQ45,OUT049,1882.5703199559305
FDK50,OUT027,1853.3138280892886
FDY26,OUT045,1815.0549036935033
FDQ09,OUT017,1767.2493875531204
FDN39,OUT049,1830.584260795891
FDP13,OUT017,1619.6216841318426
FDR51,OUT013,1834.6909380934183
FDZ49,OUT010,1836.0631152162634
FDL28,OUT018,1853.0205889323981
FDZ10,OUT035,1796.4166355929935
FDK38,OUT013,1832.1467426369095
DRL49,OUT027,1832.216166840212
FDR15,OUT013,1830.0210740816829
FDQ24,OUT035,1861.4587453447036
FDD56,OUT013,1891.79173639611
NCR42,OUT046,1694.5128957004656
FDH52,OUT045,1691.5765742521335
FDH57,OUT019,1789.7973418455551
FDR15,OUT010,1825.723160154875
FDJ34,OUT035,1795.3469750694828
FDW37,OUT035,1727.944720305541
FDQ23,OUT018,1750.5636106909376
FDP34,OUT013,1846.0899458684864
FDE04,OUT027,1901.954439813707
FDC48,OUT045,1710.1916933306147
FDA47,OUT019,1838.8626027669875
FDI35,OUT018,1898.9223702412976
NCV05,OUT013,1833.2426488039996
FDR28,OUT045,1852.0693272073424
FDH31,OUT017,1742.9659898209807
FDP59,OUT019,1740.4760305873642
FDS19,OUT018,1713.1000824570183
FDM60,OUT045,1569.8610118212878
FDJ44,OUT018,1892.749210642734
DRH51,OUT017,1717.1492345216475
DRC25,OUT017,1731.4067072444266
DRE25,OUT013,1730.8692213723157
NCX05,OUT049,1780.6002351990076
FDR11,OUT017,1842.622632768003
DRP47,OUT045,1856.8095349063835
DRC49,OUT019,1820.721707527936
FDQ47,OUT027,1599.215177664486
FDL20,OUT013,1759.7726237470893
FDM34,OUT035,1793.2066667642391
NCN55,OUT013,1855.262670826104
FDD41,OUT035,1758.6526110039356
FDE52,OUT049,1706.623836910911
NCT18,OUT019,1880.2832951093587
FDJ32,OUT018,1650.16644635498
FDE16,OUT046,1831.4482070051447
FDZ09,OUT045,1834.7662874054577
DRZ11,OUT046,1792.185099488458
FDK41,OUT049,1699.3605961889134
FDE56,OUT049,1689.5431930917925
FDH34,OUT013,1875.1730467018695
DRI49,OUT013,1703.4803537743353
DRI59,OUT046,1841.6126807662877
DRC36,OUT049,1893.1260642628674
FDS15,OUT019,1738.9702317224812
FDI07,OUT018,1883.918262160058
FDZ15,OUT018,1790.8630369894124
NCX41,OUT027,1832.8009419642224
NCO29,OUT019,1849.3000479260186
FDF57,OUT013,1866.9881369241964
FDI33,OUT035,1715.1499790709452
DRJ47,OUT049,1851.5369539889575
FDB34,OUT046,1704.5331093159898
FDY22,OUT027,1834.2550797302895
DRL11,OUT017,1841.8425847637375
FDY46,OUT035,1864.6860524101614
FDG17,OUT013,1824.48432440701
FDE52,OUT018,1705.8810658183895
DRP47,OUT027,1861.4540562510472
FDO01,OUT010,1788.8020157947703
FDL09,OUT046,1831.9240658787812
FDR57,OUT013,1814.502114940546
DRD37,OUT035,1608.8651973477226
FDQ36,OUT027,1566.4509083161638
FDL33,OUT049,1847.9113626594255
FDL48,OUT045,1672.6474539279359
FDL28,OUT049,1855.224352356205
NCN29,OUT046,1596.0029715484798
FDO13,OUT035,1840.719042007968
FDB38,OUT045,1821.0654784105316
FDI36,OUT035,1882.9661927782472
FDI58,OUT035,1713.9879305242528
FDH22,OUT018,1785.0235148536322
FDQ27,OUT013,1767.0363047411709
FDT33,OUT046,1838.7182173504305
FDC56,OUT045,1785.7299313991484
FDF14,OUT046,1822.4562842732776
FDQ39,OUT017,1893.8479757987056
NCM43,OUT017,1853.0618673242639
FDS46,OUT035,1795.1953881440945
FDI22,OUT049,1827.44403764721
NCE43,OUT045,1886.017705791529
FDZ36,OUT010,1843.1586056717128
FDR13,OUT019,1774.470273968341
FDP46,OUT018,1712.9254780455658
FDW56,OUT019,1879.9286806778784
FDB40,OUT017,1834.8703746389028
FDM28,OUT018,1891.0548851789633
FDV49,OUT013,1839.8589061545906
NCS53,OUT018,1842.0668421923224
FDO03,OUT049,1856.7007868582557
FDT15,OUT035,1894.1597463553862
FDD33,OUT049,1861.744825276832
FDX13,OUT017,1841.6035320824028
FDH60,OUT013,1835.276345408568
DRH51,OUT046,1718.5338993106943
NCL07,OUT049,1556.2181040482094
FDW51,OUT045,1824.045366079178
FDF21,OUT019,1877.623209829071
FDH26,OUT019,1806.5039666722332
FDJ03,OUT049,1589.2256795540004
FDU35,OUT017,1738.4517732233787
DRL01,OUT018,1826.547724868807
FDE59,OUT045,1586.595765184411
FDI60,OUT035,1715.8101401712033
DRH39,OUT035,1755.2180178093986
FDK36,OUT049,1653.3682252596564
FDN52,OUT045,1699.4584793038966
FDU12,OUT017,1851.552854463469
NCT05,OUT027,1869.7008064127924
FDS37,OUT027,1791.7514740933732
FDK24,OUT017,1603.6863373713395
DRF36,OUT013,1878.5093330212019
FDN46,OUT010,1748.13194943179
NCN06,OUT045,1837.9666399709515
FDD59,OUT035,1702.9306697450918
FDM14,OUT045,1751.7386695383798
FDO10,OUT018,1626.2931630254352
FDU35,OUT013,1739.3823477026908
NCA30,OUT018,1854.3061305720144
NCO41,OUT049,1741.1582443997584
FDI24,OUT046,1884.8160984082638
FDZ16,OUT046,1873.4629896806248
FDV47,OUT046,1716.5262148600518
FDV16,OUT045,1671.561088480023
FDZ22,OUT035,1705.5173285141007
FDO20,OUT010,1863.7648961972975
FDW38,OUT013,1701.8828873724622
FDW52,OUT045,1854.2986333231152
FDT43,OUT019,1599.9510437615543
NCS29,OUT045,1836.6902363340712
NCC31,OUT017,1828.0814335989407
FDA21,OUT017,1893.8095380348477
FDQ55,OUT046,1782.874095802774
NCE54,OUT049,1754.7089407656179
FDD45,OUT017,1718.7905718425638
NCP17,OUT017,1733.322604219114
FDR47,OUT035,1866.667809662003
DRM35,OUT013,1878.0713432367334
FDR47,OUT019,1875.1123218108282
FDX19,OUT010,1831.9579175912422
FDV22,OUT027,1845.2736031386446
FDQ46,OUT027,1766.4452469645191
DRO47,OUT045,1763.7533093717734
FDB44,OUT010,1822.3863226022445
FDN02,OUT010,1814.6686590062711
FDW10,OUT045,1829.8774839341106
FDJ41,OUT019,1850.163202398583
FDM50,OUT046,1633.526054329339
FDW10,OUT035,1834.4893642800555
FDY48,OUT049,1744.2547445119283
NCE30,OUT027,1833.248921016796
FDO04,OUT045,1648.6195015203746
FDQ26,OUT010,1635.5086232524004
NCX29,OUT018,1836.3560905317163
FDE39,OUT046,1779.5483757505574
NCR54,OUT027,1890.4128759291482
NCP55,OUT027,1633.6989696428086
FDX22,OUT017,1827.3194922745192
FDI05,OUT035,1750.256398778098
FDC51,OUT027,1802.0990180273734
FDC10,OUT013,1786.9526344134374
FDJ46,OUT045,1897.3252980345208
FDV10,OUT010,1640.2711850775117
FDX12,OUT027,1853.9007228469914
FDL43,OUT019,1704.203757704067
DRB13,OUT046,1846.8362782766665
FDF59,OUT027,1798.9775265825872
FDT35,OUT049,1824.040988264279
NCJ19,OUT035,1690.7099911838936
FDT35,OUT018,1827.1924419825732
FDI48,OUT046,1591.830647819497
DRC24,OUT019,1822.8341502347048
NCZ05,OUT017,1749.805246717656
FDJ57,OUT049,1863.5610356374673
FDX11,OUT017,1896.2322889298475
FDE09,OUT035,1754.9918415697095
NCK06,OUT049,1788.6900108607313
DRE37,OUT017,1893.09690200261
FDV56,OUT046,1743.3653360610426
FDY43,OUT017,1862.8922545961948
FDV35,OUT013,1828.1629934210066
FDF05,OUT019,1854.3992380543286
FDA36,OUT035,1843.3246730315298
FDS13,OUT027,1854.2038779078189
FDU47,OUT013,1824.7387497220013
FDI36,OUT010,1879.7768849032573
FDH48,OUT046,1696.0809472249932
FDZ14,OUT013,1790.9875230832029
FDS46,OUT013,1797.4436609524978
FDE21,OUT017,1790.6328959686057
FDA26,OUT049,1832.734875958628
FDV12,OUT046,1743.5259727155417
FDL46,OUT019,1774.8031323142575
FDN57,OUT013,1821.7497649793784
NCJ18,OUT017,1788.7434424673665
FDO36,OUT045,1859.1699003639897
FDX55,OUT018,1833.8958127252727
FDT25,OUT019,1788.0989937221973
FDD16,OUT049,1755.335730527678
NCX18,OUT013,1879.8850179783096
NCG55,OUT018,1777.2424435504686
NCV18,OUT049,1725.4043119932646
NCS18,OUT035,1743.6937574649507
FDC37,OUT045,1742.9210043603816
FDE47,OUT046,1796.5303133343086
DRG49,OUT019,1844.9132148810165
FDC39,OUT049,1818.8933461237982
FDH24,OUT019,1835.6161385339315
FDV39,OUT027,1870.1385383885706
NCL17,OUT045,1828.9859075738582
NCY53,OUT035,1772.0530226468538
FDH52,OUT013,1696.1079134036104
NCD19,OUT018,1640.5422322111974
FDI44,OUT046,1718.5783110555737
DRD49,OUT027,1856.5929727562477
FDN08,OUT035,1785.739255613451
FDO20,OUT027,1866.1835377872153
FDY02,OUT046,1850.2134304435788
FDX23,OUT045,1721.877912579627
FDX01,OUT017,1777.2604575864166
FDH20,OUT027,1747.8212943184105
NCX41,OUT017,1822.4608935372264
FDD21,OUT027,1784.9728446404024
DRH11,OUT019,1620.5418678251592
DRE60,OUT018,1842.9518970072997
FDB10,OUT013,1846.8026005247452
FDH38,OUT013,1779.3488745452908
NCL07,OUT018,1575.7583045649367
FDD48,OUT046,1765.405441436403
NCT54,OUT027,1739.7907465145072
FDF32,OUT027,1867.150231642426
DRH51,OUT045,1716.490767937092
DRG03,OUT035,1840.0489927101207
NCY42,OUT019,1818.4506967917305
FDH32,OUT017,1734.7504167519307
NCJ06,OUT027,1799.215740950639
FDH47,OUT027,1748.1552216328553
FDZ08,OUT018,1697.3374457720452
FDK16,OUT017,1727.7085672838318
DRG01,OUT018,1720.1123188557808
NCM53,OUT027,1750.7954238849745
NCB07,OUT035,1841.663067078553
NCZ06,OUT035,1839.6555125672685
FDU48,OUT049,1794.419161545073
NCB55,OUT027,1651.110107874107
FDP15,OUT013,1870.9375472692482
FDF17,OUT046,1829.7199644220868
NCN06,OUT049,1841.4124845986928
DRM48,OUT018,1593.95753538556
FDH10,OUT046,1837.2706997547843
FDC60,OUT018,1728.9715080700491
FDE35,OUT018,1680.5636539980003
DRI23,OUT013,1822.3107471049404
NCR38,OUT013,1857.0884773255702
FDP04,OUT035,1685.700523993071
NCW17,OUT045,1795.5406534514002
FDX34,OUT017,1793.7827382175124
NCK53,OUT045,1742.0911768383685
NCO54,OUT010,1699.2618232546438
NCH55,OUT046,1796.3866574735862
FDT44,OUT027,1791.455404396255
DRG49,OUT046,1830.4590334217
FDX46,OUT010,1631.7692532360552
DRG36,OUT049,1879.2758014351061
FDU37,OUT049,1708.4529533789196
FDK10,OUT049,1837.840105333901
DRF37,OUT027,1859.8507600486687
FDC44,OUT035,1766.4207461419862
FDP15,OUT046,1870.6280626020105
FDZ27,OUT027,1589.0765244450554
FDY22,OUT019,1820.4017451737643
DRG51,OUT035,1857.6566929555897
FDN58,OUT045,1861.967220547819
FDW01,OUT049,1840.2562545373896
FDX24,OUT018,1718.524040638725
FDO51,OUT017,1652.6327882677601
FDJ52,OUT027,1853.842278655049
NCY06,OUT010,1794.793413150012
FDE20,OUT018,1868.430542931771
FDT23,OUT010,1744.6261642967063
FDQ51,OUT046,1612.7816784115673
FDE35,OUT046,1687.4031852302144
FDB46,OUT013,1833.104821679343
NCG19,OUT035,1826.5967249497453
NCL06,OUT018,1861.888016475975
FDT36,OUT019,1643.811390211133
FDC56,OUT049,1791.263980785395
FDJ26,OUT049,1833.2861183288248
FDZ59,OUT017,1838.7393754324266
FDV11,OUT027,1901.746688645908
FDR13,OUT010,1770.8491087354305
FDI15,OUT018,1846.6891174107616
FDF47,OUT018,1812.1645160113696
NCB54,OUT019,1789.229805063758
NCK19,OUT027,1894.2920817234437
FDX16,OUT017,1835.8411416285987
FDL50,OUT045,1797.031964464902
NCE31,OUT035,1666.4033532279025
DRJ01,OUT049,1822.143289463353
FDE22,OUT013,1839.6034493705042
FDY20,OUT019,1704.454075237795
NCO14,OUT045,1597.6917645820438
NCR50,OUT017,1824.1726070364132
DRM47,OUT017,1881.4684494683406
FDO27,OUT010,1733.2330888113306
FDJ20,OUT027,1802.1093687029463
NCX17,OUT013,1820.8083521254566
FDG59,OUT049,1610.3542916607162
FDD52,OUT045,1750.5215857394596
FDO48,OUT017,1842.1321283045236
FDC59,OUT019,1695.196418073245
FDS15,OUT018,1751.704232216544
FDB47,OUT035,1832.8739146798573
FDV14,OUT019,1698.020443414826
FDB27,OUT013,1854.4955574876458
FDA35,OUT035,1798.3256332935398
FDN51,OUT018,1845.496596245552
FDO39,OUT019,1881.7536429717104
FDB28,OUT049,1836.5996352265672
DRJ25,OUT046,1602.8775711293888
FDH46,OUT027,1752.6422666528247
FDI10,OUT045,1872.633452375373
FDU21,OUT018,1680.204743627506
FDD09,OUT049,1902.7363177668208
FDD10,OUT046,1843.7504564487217
FDN31,OUT010,1886.8771868432104
FDA46,OUT018,1881.9596033716873
FDM56,OUT046,1746.4285264150574
FDF11,OUT010,1844.115491344208
FDS32,OUT018,1806.8775495702425
NCM06,OUT013,1823.6410900166936
FDZ26,OUT045,1856.5717938560024
FDO01,OUT013,1790.1931341066943
FDJ46,OUT049,1894.6811534354947
FDG26,OUT019,1862.8517157769716
FDZ38,OUT035,1866.4054924694804
NCO55,OUT013,1746.172989439115
FDT60,OUT035,1796.3834167997786
FDW37,OUT049,1725.1750694226682
NCK42,OUT018,1823.7748097663703
FDA45,OUT046,1828.6806319082223
FDW55,OUT018,1858.5635550716775
FDY44,OUT017,1886.241481299509
FDQ31,OUT017,1727.2919343875737
FDM09,OUT049,1886.42313654134
FDH12,OUT018,1746.7623096580462
NCQ43,OUT035,1753.594980257458
FDT33,OUT035,1842.3366832943457
NCT41,OUT018,1835.821623516277
DRJ25,OUT010,1609.0796521242876
NCQ41,OUT046,1872.513654184876
NCN17,OUT049,1744.3444296244722
DRO35,OUT027,1792.8757611835942
FDU27,OUT018,1655.8063854052416
FDY43,OUT027,1881.1062645936302
FDG46,OUT035,1773.417861848415
DRL49,OUT018,1831.4484826385
NCB55,OUT049,1650.389870182747
FDK28,OUT049,1832.0602002167132
FDO49,OUT045,1595.5579557582466
FDT03,OUT013,1840.8711649474787
FDW33,OUT027,1750.087193248072
FDR02,OUT035,1753.1355684841328
FDF50,OUT013,1819.558056587311
FDA40,OUT018,1711.9151634853695
NCT53,OUT018,1819.66064605428
FDY60,OUT035,1822.808538589544
FDP44,OUT027,1752.6570070059404
NCQ50,OUT045,1825.0805950246545
NCC30,OUT017,1885.6960070556065
FDQ60,OUT018,1788.1713302001363
FDG41,OUT046,1753.1615288927478
FDQ03,OUT046,1853.9950764951836
FDM03,OUT045,1742.7029126523703
FDZ51,OUT018,1726.8444639289062
DRF51,OUT035,1593.8091622426618
FDF39,OUT017,1863.7026434812096
FDW52,OUT035,1849.1918650221091
FDY22,OUT049,1836.4570253744018
FDG14,OUT013,1834.3486736839122
FDA57,OUT017,1642.954279078188
FDL45,OUT019,1788.9151144687312
FDX28,OUT046,1736.7160102463172
NCQ54,OUT013,1848.4542391884318
FDH40,OUT045,1698.1898778780264
FDU52,OUT035,1827.6843274454393
FDT60,OUT010,1793.7951156239144
FDK08,OUT045,1741.1937406041593
FDN04,OUT049,1896.4014553801642
FDE50,OUT013,1851.9975001336995
FDI16,OUT049,1599.8113367585386
FDM50,OUT049,1651.7051213003485
NCV30,OUT049,1731.875356957998
FDT44,OUT013,1785.6422350861071
FDY60,OUT013,1838.5423808115622
FDT56,OUT017,1655.1870593054655
FDV58,OUT018,1833.386505792987
FDU04,OUT013,1792.8409487469792
NCN05,OUT027,1891.4531512604772
FDI53,OUT018,1835.9751766944585
FDD34,OUT046,1835.7663532973447
FDW47,OUT027,1802.0682077838153
FDT51,OUT027,1767.4649807562346
FDO27,OUT013,1733.7750407905664
NCQ18,OUT018,1747.0352426651327
NCW05,OUT013,1758.6831108860315
FDI15,OUT010,1834.8727776916096
NCH43,OUT010,1825.605254808228
FDT40,OUT049,1791.6830769498404
NCG19,OUT017,1826.1535604175804
NCM30,OUT035,1651.0375763505463
FDB38,OUT017,1826.6659148295291
FDB22,OUT046,1825.6882050132785
FDC58,OUT046,1583.243399688713
NCI29,OUT013,1815.6440649075746
FDA23,OUT010,1740.135585885572
DRG48,OUT013,1825.2625834404412
FDV21,OUT013,1795.88309244672
NCG18,OUT019,1742.6217951515255
FDG40,OUT045,1637.7159233705
FDU24,OUT018,1724.4410797327514
FDA22,OUT049,1838.754155521347
FDY35,OUT046,1623.6652761972096
FDJ15,OUT045,1894.9743655282598
NCW18,OUT018,1854.2283617132016
FDK56,OUT018,1883.244978353731
FDF44,OUT046,1785.047710537429
FDP51,OUT049,1795.1763246695414
FDU22,OUT027,1790.4891882691002
FDM28,OUT017,1896.736457756886
NCL42,OUT046,1829.6933543231507
FDJ15,OUT019,1879.4682884870037
FDI32,OUT018,1769.8601127464178
DRL11,OUT046,1838.4003162936958
DRO59,OUT018,1722.9918903162231
FDA07,OUT019,1788.4075895341548
NCO53,OUT013,1889.4829156669007
FDO21,OUT045,1852.5990656602153
FDW39,OUT045,1847.0937894854974
NCV17,OUT013,1793.5319772289129
FDE22,OUT046,1833.7722136975333
NCB06,OUT018,1833.3255726237087
DRF48,OUT017,1842.1589227534907
FDB05,OUT013,1818.0005523643144
FDP28,OUT027,1869.2570744921425
FDP23,OUT046,1823.915974319692
NCS41,OUT018,1892.4680870264501
FDS40,OUT018,1588.183634998242
FDA16,OUT017,1825.9187412454107
FDN20,OUT035,1829.056598208437
FDF04,OUT027,1871.7881974751542
DRG36,OUT018,1872.0828799514184
FDW16,OUT018,1727.1910671618266
FDU09,OUT017,1651.764985550258
FDW01,OUT046,1836.6209936755097
FDB15,OUT045,1839.53062115424
NCJ17,OUT049,1711.2872967055964
NCT18,OUT018,1891.628253112345
FDG16,OUT018,1831.311314049312
FDP27,OUT017,1874.6923088416859
FDQ44,OUT027,1800.7555716352892
FDL50,OUT027,1801.5910258489375
FDW57,OUT027,1902.3099311040464
FDS34,OUT013,1776.9946392462336
NCV30,OUT035,1726.4966777050768
FDD26,OUT018,1872.9272128800133
FDA03,OUT045,1832.4357203728032
FDS27,OUT018,1877.8700541583614
FDM12,OUT013,1877.5493715028983
NCV42,OUT027,1759.8928037426629
NCS41,OUT046,1888.9082375451599
FDN56,OUT018,1816.714055215746
DRK59,OUT046,1841.2709866428681
NCG18,OUT046,1744.793081889561
NCN26,OUT017,1783.3386318625066
FDI60,OUT027,1685.0767055035817
NCI43,OUT049,1687.109743564843
NCL17,OUT049,1828.2085871022757
FDQ19,OUT019,1846.4822467601487
FDY43,OUT049,1859.0795182378731
FDR36,OUT049,1655.8146906900645
FDJ58,OUT049,1879.571877684764
DRY23,OUT045,1603.052042723739
FDK26,OUT027,1896.668127991902
DRH03,OUT045,1731.6787353292198
FDC10,OUT010,1784.5445886402545
FDD23,OUT013,1882.653286695677
FDP32,OUT045,1790.2860532831842
FDO31,OUT035,1736.7961235783546
FDQ57,OUT013,1833.8894294719532
FDX32,OUT027,1836.1096742085042
FDC39,OUT027,1828.4812153146406
FDU55,OUT046,1857.048183758545
FDL45,OUT013,1799.7597387582762
DRK37,OUT049,1834.8631363562158
FDK22,OUT013,1833.2269285275838
DRG37,OUT027,1842.6506812229168
FDK22,OUT017,1836.4064415780713
DRH36,OUT018,1742.765760290824
DRC36,OUT018,1889.4768938600987
DRE03,OUT027,1575.711875342373
FDF34,OUT046,1862.4471750654443
FDZ22,OUT046,1703.6582156876689
FDC44,OUT010,1778.6665461866137
FDN31,OUT027,1897.5548065850362
FDO03,OUT017,1858.4506496635854
FDA01,OUT049,1655.1448122728195
NCH42,OUT049,1832.5815566838157
FDF46,OUT018,1772.3115932170592
DRL35,OUT046,1581.7906734221908
FDW46,OUT049,1687.406985934666
