Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_KNN
FDL45,OUT019,1963.5640439999997
FDX28,OUT046,1458.63464
NCQ54,OUT013,2694.099778
FDH40,OUT045,1274.527624
FDU52,OUT035,2215.709162
FDT60,OUT010,2341.0926179999997
FDK08,OUT045,1513.190292
FDN04,OUT049,3312.9608780000003
FDE50,OUT013,2658.5460579999994
FDI16,OUT049,797.6683480000002
FDM50,OUT049,1021.4304119999999
NCV30,OUT049,846.824362
FDT44,OUT013,1960.554628
FDY60,OUT013,2561.4524440000005
FDT56,OUT017,960.8759020000001
FDV58,OUT018,2697.7217299999993
FDU04,OUT013,1899.6672180000003
NCN05,OUT027,3537.8481440000005
FDI53,OUT018,2316.198356
FDD34,OUT046,2431.395072
FDW47,OUT027,2436.821342
FDT51,OUT027,1850.884052
FDO27,OUT013,1409.1257520000006
NCQ18,OUT018,1709.980798
NCW05,OUT013,1527.8978140000002
FDI15,OUT010,3981.0445720000002
NCH43,OUT010,3014.0233359999997
FDT40,OUT049,1961.739752
NCG19,OUT017,3720.3705560000003
NCM30,OUT035,569.4986879999999
FDB38,OUT017,2475.863854
FDB22,OUT046,2118.1827780000003
FDC58,OUT046,620.765288
NCI29,OUT013,2078.7407860000003
FDA23,OUT010,1609.6846860000003
DRG48,OUT013,2401.047908
FDV21,OUT013,2209.4573
NCG18,OUT019,1629.9516379999998
FDG40,OUT045,564.119024
FDU24,OUT018,1331.0540440000002
FDA22,OUT049,2432.7399880000003
FDY35,OUT046,652.830216
FDJ15,OUT045,3380.8525039999995
NCW18,OUT018,3761.297282
FDK56,OUT018,3095.983316
FDF44,OUT046,1838.626674
FDP51,OUT049,1808.7455699999998
FDU22,OUT027,1941.6259340000001
FDM28,OUT017,2927.3494920000003
NCL42,OUT046,3877.8988359999994
FDJ15,OUT019,3111.8559880000003
FDI32,OUT018,1684.267602
DRL11,OUT046,2181.287302
DRO59,OUT018,1233.4477639999998
FDA07,OUT019,1714.5681599999998
NCO53,OUT013,3082.3743640000002
FDO21,OUT045,3782.3831680000003
FDW39,OUT045,2624.2440420000003
NCV17,OUT013,2018.6257039999996
FDE22,OUT046,1983.544702
NCB06,OUT018,2573.536714
DRF48,OUT017,3033.21835
FDB05,OUT013,3749.672413999999
FDP28,OUT027,4198.048766000001
FDP23,OUT046,3287.913481999999
NCS41,OUT018,3485.269918
FDS40,OUT018,613.9008899999999
FDA16,OUT017,3405.8999000000003
FDN20,OUT035,2405.66856
FDF04,OUT027,4416.68417
DRG36,OUT018,3044.190734
FDW16,OUT018,1391.215732
FDU09,OUT017,752.9399040000001
FDW01,OUT046,2401.64047
FDB15,OUT045,3758.5808180000004
NCJ17,OUT049,1299.548388
NCT18,OUT018,3513.6396559999994
FDG16,OUT018,3028.264798
FDP27,OUT017,3093.8993620000006
FDQ44,OUT027,1963.151248
FDL50,OUT027,2279.772438
FDW57,OUT027,3358.215304
FDS34,OUT013,1729.901534
NCV30,OUT035,814.6129579999999
FDD26,OUT018,2813.7839860000004
FDA03,OUT045,2445.729746
FDS27,OUT018,3295.1773599999997
FDM12,OUT013,2700.6445920000006
NCV42,OUT027,1958.4973060000002
NCS41,OUT046,3180.9127639999997
FDN56,OUT018,2252.707668
DRK59,OUT046,3636.49973
NCG18,OUT046,1449.3400720000004
NCN26,OUT017,1874.120472
FDI60,OUT027,1074.36817
NCI43,OUT049,657.87698
NCL17,OUT049,2278.4474960000002
FDQ19,OUT019,3866.526971999999
FDY43,OUT049,2726.88377
FDR36,OUT049,673.976024
FDJ58,OUT049,2855.1101919999996
DRY23,OUT045,684.162764
FDK26,OUT027,3636.5063880000002
DRH03,OUT045,1425.9571760000001
FDC10,OUT010,1739.5689499999999
FDD23,OUT013,2982.3712039999996
FDP32,OUT045,1919.295002
FDO31,OUT035,1361.4411559999999
FDQ57,OUT013,2423.538632
FDX32,OUT027,2414.430488
FDC39,OUT027,3616.9451840000006
FDU55,OUT046,4035.307272
FDL45,OUT013,2142.957196
DRK37,OUT049,3000.3344879999995
FDK22,OUT013,3038.67791
DRG37,OUT027,2664.944396
FDK22,OUT017,3021.30053
DRH36,OUT018,1173.97185
DRC36,OUT018,3154.027760000001
DRE03,OUT027,762.1812079999999
FDF34,OUT046,2634.9234739999997
FDZ22,OUT046,1223.3475779999999
FDC44,OUT010,1919.587954
FDN31,OUT027,3590.433028000001
FDO03,OUT017,3821.632078000001
FDA01,OUT049,942.360004
NCH42,OUT049,3540.1984180000004
FDF46,OUT018,1565.6353580000005
DRL35,OUT046,569.2922899999999
FDW46,OUT049,1083.7160020000001
FDB58,OUT046,1940.054646
FDD47,OUT018,2499.905892
NCO17,OUT045,1806.0490799999998
FDJ26,OUT017,3185.666575999999
FDU37,OUT045,1350.34227
